599.5,1.777,4.79E+02
600.5,1.748,4.81E+02
601.5,1.753,4.83E+02
602.5,1.721,4.85E+02
603.5,1.789,4.86E+02
604.5,1.779,4.88E+02
605.5,1.766,4.90E+02
606.5,1.762,4.92E+02
607.5,1.76,4.94E+02
608.5,1.745,4.95E+02
609.5,1.746,4.97E+02
610.5,1.705,4.99E+02
611.5,1.748,5.00E+02
612.5,1.707,5.02E+02
613.5,1.685,5.04E+02
614.5,1.715,5.06E+02
615.5,1.715,5.07E+02
616.5,1.611,5.09E+02
617.5,1.709,5.11E+02
618.5,1.726,5.12E+02
619.5,1.709,5.14E+02
620.5,1.736,5.16E+02
621.5,1.692,5.17E+02
622.5,1.715,5.19E+02
623.5,1.668,5.21E+02
624.5,1.658,5.22E+02
625.5,1.634,5.24E+02
626.5,1.699,5.26E+02
627.5,1.699,5.28E+02
628.5,1.699,5.29E+02
629.5,1.679,5.32E+02
631,1.641,5.35E+02
633,1.653,5.38E+02
635,1.658,5.42E+02
637,1.656,5.45E+02
639,1.653,5.48E+02
641,1.616,5.51E+02
643,1.623,5.55E+02
645,1.629,5.58E+02
647,1.605,5.61E+02
649,1.56,5.64E+02
651,1.608,5.68E+02
653,1.601,5.71E+02
655,1.534,5.74E+02
657,1.386,5.77E+02
659,1.551,5.80E+02
661,1.573,5.83E+02
663,1.557,5.86E+02
665,1.562,5.89E+02
667,1.537,5.92E+02
669,1.548,5.95E+02
671,1.518,5.98E+02
673,1.523,6.01E+02
675,1.512,6.04E+02
677,1.51,6.07E+02
679,1.5,6.10E+02
681,1.494,6.13E+02
683,1.481,6.16E+02
685,1.457,6.19E+02
687,1.469,6.22E+02
689,1.463,6.25E+02
691,1.45,6.28E+02
693,1.45,6.31E+02
695,1.438,6.34E+02
697,1.418,6.37E+02
699,1.427,6.39E+02
701,1.388,6.42E+02
703,1.39,6.45E+02
705,1.417,6.48E+02
707,1.402,6.51E+02
709,1.386,6.53E+02
711,1.387,6.56E+02
713,1.375,6.59E+02
715,1.368,6.62E+02
717,1.355,6.64E+02
719,1.329,6.67E+02
